,Product Name,Features,Price
318,Infinix INBook Y1 Plus Intel Core i3 10th Gen 1005G1,"['Intel Core i3 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '86.84 cm (34.19 cm) Display', '1 Year Onsite Warranty']","₹26,990"
319,Lenovo Legion Slim 5 Ryzen 7 Octa Core 7840HS,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹1,93,090"
320,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
321,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹63,990"
322,ASUS Vivobook 14 (2023) Core i3 13th Gen 1315U,"['Intel Core i3 Processor (13th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹45,990"
323,APPLE 2023 Macbook Air M2,"['Apple M2 Processor', '8 GB Unified Memory RAM', 'Mac OS Operating System', '256 GB SSD', '38.86 cm (15.3 Inch) Display', '1 Year Limited Warranty']","₹1,26,990"
324,AXL Celeron Dual Core,"['Intel Celeron Dual Core Processor', '4 GB DDR4 RAM', 'Windows 11 Home Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year']","₹16,990"
325,HP 255 G8 Ryzen 5 Dual Core AMD Ryzen 5 5500U,"['AMD Ryzen 5 Dual Core Processor', '8 GB DDR4 RAM', '32 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows', '1 year Domestic warranty']","₹33,400"
326,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection']","₹55,490"
327,HP Ryzen 7 Octa Core 5700U,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
328,MSI Core i5 11th Gen 11260H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Carry-in Warranty']","₹51,990"
329,DELL Core i5 12th Gen 1235U,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹69,490"
330,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹40,990"
331,MSI Bravo 15 Ryzen 7 Octa Core 5800H,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty Term']","₹59,990"
332,HP Pavilion Ryzen 5 Hexa Core 5500U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']","₹54,800"
333,HP Pavilion Plus Creator OLED Eyesafe (2023) Intel H,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']","₹91,443"
334,Acer Aspire Vero Core i3 13th Gen 1315U,"['Intel Core i3 Processor (13th Gen)', '16 GB LPDDR4X RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹49,990"
335,Lenovo V15 Ryzen 3 Quad Core 7320U,"['AMD Ryzen 3 Quad Core Processor', '8 GB LPDDR5 RAM', 'DOS Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
336,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹58,990"
337,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
338,HP Core i3 11th Gen 1115G4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Domestic Brand Warranty on Device']","₹48,990"
339,HP G8 Ryzen 3 Dual Core AMD Ryzen 3 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'NA', '1 Year Onsite Warranty']","₹29,990"
340,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹63,990"
341,Lenovo LOQ Intel Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹78,990"
342,DELL Core i3 12th Gen 1215U,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Hardware Service']","₹39,796"
343,MSI Core i5 11th Gen 11260H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Carry-in Warranty']","₹54,990"
344,HP Victus Ryzen 5 Hexa Core 5600H,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹56,690"
345,HP Pavilion Plus Creator OLED Eyesafe (2023) Intel H,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']","₹91,443"
346,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
347,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹40,990"
348,HP 255 Athlon Dual Core,"['AMD Athlon Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'WINDOWS', '1 YEAR']","₹26,999"
349,APPLE 2023 Macbook Air M2,"['Apple M2 Processor', '8 GB Unified Memory RAM', 'Mac OS Operating System', '512 GB SSD', '38.86 cm (15.3 Inch) Display', '1 Year Limited Warranty']","₹1,45,790"
350,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹43,990"
351,Lenovo Yoga Slim 7 Pro Intel Evo Core i5 11th Gen 11320H,"['Intel Core i5 Processor (11th Gen)', '16 GB LPDDR4X RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '3 Years Onsite Warranty + 3 Years Premium Care + 1 Year Accidental Damage Protection']","₹69,990"
352,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home & Student', '1 Year Onsite Warranty']","₹1,14,990"
353,MSI Core i7 13th Gen 13620H,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Carry-in Warranty']","₹1,06,990"
354,HP Ryzen 3 Quad Core R3 3250,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite warranty by OEM']","₹29,990"
355,ASUS TUF Gaming F15 Core i5 12th Gen 12500H,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹85,990"
356,Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹60,990"
357,Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H,"['Intel Core i7 Processor (13th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹86,990"
358,Lenovo ThinkBook 15 Ryzen 7 Octa Core 7730U,"['AMD Ryzen 7 Octa Core Processor', '8 GB DDR4 RAM', 'DOS Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹51,990"
359,ASUS Vivobook 14 Touchscreen Intel P,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']","₹49,990"
360,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
361,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹58,990"
362,ASUS Core i3 12th Gen,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year International Warranty']","₹51,990"
363,DELL Vostro Core i3 11th Gen 1115G4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Mcafee', '1 Year Onsite Hardware Service']","₹38,499"
364,Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H,"['Intel Core i7 Processor (13th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹86,990"
365,APPLE 2023 Macbook Air M2,"['Apple M2 Processor', '8 GB Unified Memory RAM', 'Mac OS Operating System', '256 GB SSD', '38.86 cm (15.3 Inch) Display', '1 Year Limited Warranty']","₹1,26,990"
366,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
367,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹63,990"
368,HP Pavilion (2023) Intel Core i7 13th Gen 1360P,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹88,490"
369,ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U,"['AMD Ryzen 5 Quad Core Processor', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹50,990"
370,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection']","₹55,490"
371,HP Ryzen 7 Octa Core 5700U,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
372,Infinix X2 Slim Intel Core i3 11th Gen 1115G4,"['Intel Core i3 Processor (11th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'NA', '1 year Onsite Warranty']","₹26,990"
373,MSI Core i7 11th Gen 11800H,"['Intel Core i7 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Carry-in Warranty']","₹61,990"
374,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 Inch) Touchscreen Display', '1 Year Onsite Warranty']","₹1,51,990"
375,ASUS Vivobook Pro 15 OLED For Creator Ryzen 5 Hexa Core 5600HS,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹69,990"
376,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹40,990"
377,MSI Bravo 15 Ryzen 7 Octa Core 5800H,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty Term']","₹59,990"
378,Lenovo Ideapad 1 Ryzen 5 Hexa Core 5500U,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '2 Year warranty']","₹48,999"
379,ASUS ROG Zephyrus Duo 16 with 90WHr Battery Ryzen 9 16 Core 7945HX,"['AMD Ryzen 9 16 Core Processor', '32 GB DDR5 RAM', 'Windows 11 Operating System', '2 TB SSD', '40.64 cm (16 Inch) Display', '1 Year Onsite Warranty']","₹4,29,990"
380,HP Ryzen 3 Quad Core 5300U,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹37,990"
381,Lenovo LOQ Intel Core i7 13th Gen 13620H,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹1,14,990"
382,MSI Core i5 11th Gen 11260H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year Carry-in Warranty']","₹49,990"
383,ASUS Vivobook 15 Core i3 12th Gen 1215U,"['Intel Core i3 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹44,990"
384,HP Envy x360 Creator OLED Eyesafe Intel Evo Core i7 12th Gen 1250U,"['Intel Core i7 Processor (12th Gen)', '16 GB LPDDR4X RAM', 'Windows 11 Operating System', '1 TB SSD', '33.78 cm (13.3 Inch) Touchscreen Display', '1 Year Onsite Warranty']","₹1,14,490"
385,ASUS VivoBook Flip 14 Core i5 11th Gen 1135G7,"['Intel Core i5 Processor (11th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year onsite warranty']","₹63,990"
386,MSI Ryzen 5 Hexa Core 7530U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","₹40,990"
387,HP Ryzen 7 Octa Core 5700U,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
388,Lenovo V15 Ryzen 5 Hexa Core 5500U,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'DOS Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹35,990"
389,ASUS Vivobook 15X (2023) Core i5 13th Gen 1315U,"['Intel Core i5 Processor (13th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹65,990"
390,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹57,990"
391,HP Victus Core i5 11th Gen 11400H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 Inch) Display', '1 Year Onsite Warranty']","₹58,990"
392,ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '40.64 cm (16 Inch) Display', '1 Year Onsite Warranty']","₹1,53,982"
393,HP 247 G8 Ryzen 3 Dual Core,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'DOS Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'DOS', '1 year Domestic warranty']","₹29,990"
394,Infinix X1 Slim Series Core i3 10th Gen 1005G1,"['Intel Core i3 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'NA', '1 Year Onsite Warranty']","₹38,990"
395,Lenovo IdeaPad 1 Athlon Dual Core 7120U,"['AMD Athlon Dual Core Processor', '8 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Carry-in Warranty']","₹24,990"
396,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹63,990"
397,HP 2023 Ryzen 3 Dual Core 3250U,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹32,990"
398,HP Victus Core i5 12th Gen 12450H,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹64,990"
399,Lenovo Slim 3 Chromebook Touch Intel Celeron Dual Core N4020,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', '64 bit Chrome Operating System', '35.56 cm (14 inch) Touchscreen Display', '1 Year Onsite Warranty']","₹20,990"
400,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection']","₹55,490"
401,Lenovo LOQ Intel Core i7 13th Gen 13620H,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Carry-in Warranty']","₹1,14,990"
402,ASUS VivoBook Ultra 14 Core i3 11th Gen 1115G4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']","₹44,990"
403,ASUS ROG Strix G15 Ryzen 9 Octa Core AMD R9,"['AMD Ryzen 9 Octa Core Processor', '16 GB DDR4 RAM', 'Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019', '1 Year Onsite Warranty']","₹1,04,990"
404,ASUS Vivobook Go 15 (2023) Intel 8 cores/8 Threads Core i3 N305,"['Intel Core i3 Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","₹38,990"
405,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '2 Year warranty']","₹39,990"
406,HP Ryzen 3 Quad Core 5300U,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹37,990"
407,MSI Bravo 15 Ryzen 7 Octa Core 5800H,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty Term']","₹59,990"
408,Lenovo IdeaPad Slim 5 Intel Core i7 12th Gen 1255U,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty + 1 Year Premium Care + 1 Year ADP']","₹79,200"
409,HP Core i3 11th Gen,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']","₹35,990"
